source,destination,total
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6ibV3T5MkJA1WEMtVCHAJ7dQGYpeTFM4Zf4FLZmQ1SPh,55000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,HqiX6UYanfwcW5LodG1XoHyDMKpELLVw2QPWveAYfz8f,55000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,B1dgke54RaYwsXM3ajV2eq3HDjfTc8R4tHJ6LZdKonGM,54199.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FBEKq2ZfjpT323vpbf4fvk5EUNNP2SSmm9QK3fn95xVs,53028.06471712
B1vXooZfKkCbX2tT8GtCLnxpuQfUrszD5CiWUQwuoZTA,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,53028.06241924
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FF3x6zSvHvs9k8rwhNFiVzaH2aAUuZQC1q4cNNbGtdes,51516.7601375
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6aqoC11SbPgBRscHfxpPzDrTAjFovvzNWzqteBFLD2N2,51073.755000799
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7Py6zREasfSWioRrxDFr6M2UExUnh6T5S4G7KUqdz96g,50222.497
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,35nehSYybqPWcJ4t9HGzhDfm7Zzq214yJRWyLtkQBfDP,50000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,DXuH9hNWkL7ev2rw9fyC9xG9jBfUkp3HBWuAaSAu4oKV,50000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,HPk7mSFLbNobJsiRLgbRWS98VR3QzorxLfP5zh9NHCTE,50000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,E7GsKfHboWM3yjwpS5LRZnBezwazNKBXPdFeT2ecJPgS,49863.727308290996
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,B7wnxu4QFaMV33eZcNCzPHd2JN1SEWwnvZqt1H3YgV2k,48118.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,27foeSLSA1GeuMKBge9mE66Y3fa2JE3kzafvfqGGxs8X,48000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BcYN2irVuoUz8o1j3wc757n4nWsuU6PQWsYMs3fpmbDz,47753.568210162
91cVd1ThTXf1hjCAsX9VViE7eo1QiFe8Thp8QgpUXP7b,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,47508.99986699999
GQKKafb1TsArhgF7mdGvnERGNaT1sPbZAuKXVXYytecZ,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,47463.189979999996
BsXgvRZKCJm7xs42KrebsvBCNaP1eZTw7RMqsXYRei6Q,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,47450.96959
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3dbJGVaR7cNuDf3ZP8Wtr16jsowmhf9h5XFzLgi9tJiF,46106.848
2REF6hvmKA7mRGwrNgs1iZcGxGFBzrCezt3srknKBLKp,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,45485.86702399999
3BLG9gahPauGvzPvSk9zA7jjnfw1P3m3KWDxZrekyF7a,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,45000.999984999995
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BuxAzq17q7wZyfmTTQ9YbrqJrzmGMZ8Jdt4X8TowVXXu,45000.0
FSh5hcGtsFiLSE7YhVyVE6PTqjAfHPQdoiXMdKyd5gDv,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,44999.999995
41wvTQaFzjnQKzuFH1avR3eud2Dyn3mbcvmJJFSjfpDr,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,44999.99999
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FRiwqtQSqRsEYMA9Znb3UzcJvfoFF6oM1AztznsSEGgH,44781.6461064
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5b1aKkN5f5nshEu6B7pJt2u9uS2DiBHoRVRSyV1rgCWi,44643.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,259grA54y7nuCr8bzEQSeqMDvtNDsumyi7YQR2YYxySE,44353.46564791
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,scxTJ2cpUBfP6DiVv7vpPw3feLtJTry4ZFZzfiupPDT,42473.603262592
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,CXU7S2Uy1StQZUnHbZofntQuoqLBmfBMkVuoqjACv68C,42000.0
BoDk1BzkgfqM6P59LPmXZzA2HTa1tRRgJgSaLwzy9hJF,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,41512.566654684
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,CML4dnBtjsQzgSfoLLa7C2xHsYxnVtbbXDgmTevM4gp7,41118.0
EAMkacrUhEBR5RiRr18okVQuM6hyGtsiyHNsJEu9UiTK,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,39499.999943
9akibwTYc8z6HdwAzVmF6qLgr3B3h4fr7dvW7JrSnMAu,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,38557.14074186001
5xtSP3Wx6p8EP9UB7PX11W3ozzhMacSBTnwJ6MrcmNse,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,38297.999947
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GBZoWUfsY1tqmT8Z4NBi54SQJkfdBiXTNQLpZXnWEEkK,37923.393395830004
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6s2UhPqoXyduDw9xuxQ547HiTsuoirhnUkYmbtxA7RDq,37457.805310209
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BP6SibmmRunuA4cFC7duDWZ1ks4VmzM7pekc61NMWyAR,37394.456000000006
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,63JrNYi2oLKzfBXbAgPJLAajfZnzwQNFGuwk5qTkMNsf,37332.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3LwmqnysJsvx6axLjpYafnVhzXGcvb8cZvDQLxPGWsz9,37168.349632111
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GuwVye3H1XDZJdioCtTZ2eoA9DdqP58x2aigLzfFJeUW,37025.394966864
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,326WugT5j2FANBNZeWHhbKd52ZLw6TucRyrWkPKttm4P,36707.286
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8UAiwBP1NCimCLpJZQz8CADscQ1pTVZ2yLSueJm5omB4,36538.867054
BGTdBDxaip4yvq4S5NSLvXTHcwukoHWtncs4p2ssbXFj,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,35684.47614634
58o4WxLM88C4woAuU7cJqR4p5L5sFBNMr9EEQmF7r3Rq,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,35096.203712
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FWcd9Hu55Uo3Rbx3ZWS7EJqfVH2QyB4iLUP2EU2tQ62m,35000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8rnYuoGJ6sX6WGkVDo4qWykDr7a7Mp7WFh1u11dsSzNH,33710.0
2dHWqLhdh9r9bTw34Lkg1pMf4qb2gwDHofQ3uY2VuCzC,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,33325.267981
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BsCrtLsANR67ws16Rdb31Vttt4uLajmmjRcJmwsPp238,33324.268
7xcwYxKnUWNnAAsFsWrSXPrhSwTkYn1z49mutx3AwJXQ,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,32930.371981
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7xcwYxKnUWNnAAsFsWrSXPrhSwTkYn1z49mutx3AwJXQ,32930.322
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,G2rs8gQxNQV9kdsRugbGjckxXMpc7GfjFof2yGqhE7SA,32762.751
3weAnKNhVH1EEL2on8hVAnsrrxTrF91FYv47cZXR5Na8,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,32762.750981
2dPmHd1PfkzM4fvCPNhE6LEKGB89RHGN1LSMoeZERBZ2,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,31751.100786171
8BKLjbTLSazfp4bYaVx4a93zcR5x8si8ZAuQyxK4bU5t,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,31135.414448165997
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,E6dGHQwZ8zzZp7LMmohWx4M4AgamZqTf1Khizr4vsxjF,30874.9
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4yhXa4iERFGma3T1HMMjH8nJ8EdFqbahCV5Yomm8Z3do,30718.32
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,Cv5Pnfcv3MbqfTxJPfmPhDQrukPura7WpQ58Te6QYGkU,30718.32
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GLwc1FiYzuFuQVLtDQRBdcRdKNnfGSi6KyLM2GNHBgBR,30718.32
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,EWUmfMeeopB1amh324jxXVq14rXwN5UYRtTca7gsEiEw,30531.084
4p4RtyREDhxcwvX1o3uCLBUri726y6AgdAPM9ADv3hND,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,30409.999933
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,HJ71XzBD9tvDq7weUji31Btz1LJ3ae98PG8RxjY3GcZi,30058.433727562
8gYhVjooSGsHVFgBCNPr5HEK6MiLzvnv6debxBQUtTxF,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,30029.188412909
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5uj5WgeFEiJAQBWsjcaDHUsqVy41X9T64vx8CFi7gfNe,30000.0
52afJnnq8d42Fana9c5PzYpbNXuARSWJMsr9ex7m5p3z,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,29876.548160033002
Dgrhz8Rx9duH3QsoPY4aX1p2CkvL9tKgdPEqeqLKwDs7,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,29390.91300431
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7Rj3Jh5VSgeHZ7oakFheVw6pnjWKr7iSNPXofxK5W9h8,28547.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,84reC4Zx3MARfFWBkLmwiEbFZu1qVcdrZ2Xw2TphXNbu,28547.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9gGir3CdMppRawKnPdAbWWxsX6GAqHM5EhjDPyzqw3qT,28547.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BAJ9Uvq73sfB8xaQ43YWDh8nkmMTVduYUN666mEFeRq9,28547.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BCfB3iJ699CDb3uvcjn1sin8rUJco8TDGXPpbJzb3ZaP,28547.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,Cxffzq9VsYtyvbLjQH5HYAmKDtHcqzQ94UE74Lrut5vA,28547.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,DXzQbEEu3KrmentLeW8XRVHLeXwgUAmguBtj6j7dM6xa,28547.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GM3A4rvXvumCpuWR4Bd6nUAaNmxKNzY2JajrzXYJ5CNf,28547.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9PnMsrLtM99tomGWLArSNVVKfq4hWXsXh3AWDpHo92m,28449.049929999
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9ku6rMiLVedv2mEcNeWAXU2zVHqUVEvvWVekh8ts6byR,28400.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5JM5t7PiEGxqDhAG1g5jrWMnDhJBQsnQk9G4XqLP12AP,28111.95
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,H8RxpjduZTbmyBtj4V2XbTwpGgEJ69cMeQTbfhapw8uc,28040.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FT1zYZEu6w5bD4CDwmFjdQZgtYPJ3MnwPiRsvtMbxDk5,27642.191263597997
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6PtvuVvdMfb7WCCu7grqVnHS2h1M1NHL3zQ7JuUT4Wzi,27000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GoLR6gCHcRpuPmDtorPuwXSRKN8xA6HQM1pRQd6CjEz7,27000.0
MJ96gQWi9pE2aWMMuymG52FpCxTicH6fgreSPT29nuB,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,26483.801114375
EgQpK4yQ8ccDaokzosGV9jLNAhk8iGLvXf28HyGQZmMh,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,26313.99255012
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4kGPUKsrvGEkQD5oy6A6KcqrrZmGUcGH95T9PFes4Hcp,26121.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3osDgMvMxkwaHC6haVU8edizxQnbJWkfdX8eiVkYTzM4,26112.103713317003
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,B3nZcnkux5JqPN97TRJBMyYTXUbGvmGAQYYmriNj9t8U,26074.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,537dmuffYKB2sTLFcpfdmfZAoYzBW9K2i1kPYZA1CwPH,25908.813
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7v8RQ7zgsscxT9bibmoLnko7gDw6gVq8ipUKXnRJTbJH,25285.725557867
2PZE3p1AqLeT8LiMjJMhsu7TuES354USMi2vdEduYrcT,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,25188.49770212
9zKzhUBS4h4TnDXY49DBcxwYp2gHibS5FiRCoWvH2Qs5,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,25088.279180862
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7LgT5RQPbEYCAnYrwt2mVV78upzN9FkGDiwgD2y8113L,25000.0
3Z8aRHA3395EgQ1JL3ANBFdVyWK6RKAQzYkMLByYrJjy,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,24999.999943000003
5t5cEpJ2GqndEEkX1ELyggxCwBtuSnt9eBhd4jK1SYxu,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,24999.99771212
8BTJXgdQkDEMhxEg9F5cfi1HNxDZ8TipGjtwjoTHjV2N,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,24913.859302999997
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,mxXB16vMmMvDW1ba4c113GmJmbViNyk7c9D7VySSnK1,24828.252447814
3djH5oiUukKouDYKDMiGx48uYeAggrugvq2zpcBbRdwj,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,24574.69937971
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2jWMQ6ngxWoW42XfwFFgihzEy9gh9DFJ5LnrzzfvxmzS,23038.739999999998
HVZ3Zah8s47jJP9B921QWxdo6Fg6NTbVutcT62CuR7gZ,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,22889.576114602998
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9xcRYFgGGtmoxKzU87rqCY68ZQK3fGBND317WyNKuGV2,22640.465306842
63Xr2rF9EL2KWjFscnCNGTuxHvmJmFChKsRFqDNCLKWp,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,22640.465296841998
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7UQD8ucy81bGZS3YBWiiz1tAzseucM4CGbs9wtwoWjdt,22600.95
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,EFdwGaxgQnhXr5mrvKnGpu5Un4uuprT5GYrELTAZ8KNy,22336.256035036
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8sNM9HfZhiA1LFHUa9CgFDWypiYhbBGVkKfqT8WGKPJ6,21670.189323
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GCemJadHT9C8QD9ka1HgbfboBfBQTHVu6Gyd1jaMujSt,21304.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6fTMbobG6pQ1DtGSg3FW5NF6L7dxDLzAQ9HW78vafE2L,20600.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,1wFfypnQodpXnsWXA9g6Rd9XTYiPh7swzXXU2YSPB1u,20343.336984052003
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,EJpju3exifFTzeqJNsLMmtduKAHMjj4X6zKRbZ7ia16a,20286.122851555
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,AGGUQJWbSmTt4fJMbK4PQXizFWxyv6gcvdqQWqtdqECD,20197.875974563998
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,Ddus7abwmphhpWgqqnspUqvcWAZ3u9LKKrnXaLt1QSfZ,20005.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FQtXVL1y9zKtkm6py6Bu4dTHKaEK6Pmd5C9Yv9TjuMu1,20000.0
3ZTCHg4q9VqdL4EUP4PaNU4EebtT4QrAyP8YWVa6NPrR,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,19219.999995
39rduzJykbfHPdwSpqBNj5VevBU3Avs4RoZ4VMVGawrf,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,19108.899767514
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,J3ZRqK6HtUx9s95NPUsmVUSZfZiAVgGCtPw1j2h6rgkh,19090.042
8o7NN85Z34GMMBWU9L2dx42o6nKG8CPBfWcytBHqTxDf,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,18842.934382
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3LgLz7zzNwJF2KbgcwzMHqNNGoWEX6Y93ok7jZeZbPpy,18500.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,DfvNYBt2fYyC2dgeSEtJnPz9z3Ff644KnNMujfYWWpJ3,18500.0
7bRfGHSKRcNjZePeogbwv7eKkhdxGRzRZpDLwoDtYDqT,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,18186.947509391
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,VzTsFo714dNQ7W8pVEhrodfMCjwL9zkikphbyNGCQTt,17967.271780623
GoshRhwu1cJ74DMiPpoa6pu69pGT4kHieyfB2Gz8d8P8,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,17589.26699
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7aZ9RzSeedcT4hyrspP7z5S91MoBQqTrjmSw8KgXu1ca,17506.158613456
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,B7aND6r36BZBT3hKXgQf8GUfddM2VYvVV83qBg8KhRwW,17506.158613456
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,ChCbi5gJuQi5bMEMxC2Qy2HZtUFmLorP5kexAZhCF5HN,17506.158613456
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,CkTr8JawBqQEswi2sCWScWSBzHesn1HB5MmGNVWx3tYs,17506.158613456
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,EQGdoGHka5d7jR2nLt6GXczoZv8ExwSPjGa85JAz1JU1,17506.158613456
7aZ9RzSeedcT4hyrspP7z5S91MoBQqTrjmSw8KgXu1ca,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,17506.158608456
B7aND6r36BZBT3hKXgQf8GUfddM2VYvVV83qBg8KhRwW,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,17506.158608456
ChCbi5gJuQi5bMEMxC2Qy2HZtUFmLorP5kexAZhCF5HN,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,17506.158608456
CkTr8JawBqQEswi2sCWScWSBzHesn1HB5MmGNVWx3tYs,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,17506.158608456
EQGdoGHka5d7jR2nLt6GXczoZv8ExwSPjGa85JAz1JU1,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,17506.158608456
GVfd4FydCcR4wRn8Zs4qjiGZPdJTNkDvGTDv8pB8z2jj,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,17426.39305133
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5HwYhzpKthBdMNdeiMdt5cJ8i5uQKHEMVr5cv7abj61L,17363.72679145
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4hTLBgKn6v11nAnUxSZYUWqoAMDydMxAD9EXAVStHfyQ,17322.703429620004
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6NqtYFeTNpwpyBSsYeeVzzASNX5m2bErAG8dF2E9t9Xw,17322.703429620004
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3PNc4dniQtCTxvh8NicWHKduR39a3SVJGV8naxeTSziu,17322.70342962
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,Cz1TekT6biA9dECUDz8PXk7jhLA2c7ryivay1tJBJUGg,17322.70342962
3PNc4dniQtCTxvh8NicWHKduR39a3SVJGV8naxeTSziu,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,17322.70342462
4hTLBgKn6v11nAnUxSZYUWqoAMDydMxAD9EXAVStHfyQ,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,17322.70342462
6NqtYFeTNpwpyBSsYeeVzzASNX5m2bErAG8dF2E9t9Xw,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,17322.70342462
Cz1TekT6biA9dECUDz8PXk7jhLA2c7ryivay1tJBJUGg,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,17322.70342462
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,G8Eta9T5CDc7x9EL3DuLzbAd16E5haS8EfTCZySgF2tp,17289.003250531998
G8Eta9T5CDc7x9EL3DuLzbAd16E5haS8EfTCZySgF2tp,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,17289.003245532
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,EUwHPrYBAvMwjnyHNDasQj3BarDeBewRDLnyMbpxa837,17253.864675753997
EUwHPrYBAvMwjnyHNDasQj3BarDeBewRDLnyMbpxa837,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,17253.864670754
AuF5ZLUa18bGZR7Nv1VXRCeqdon1JwT4yaoqrSLuo8ns,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,17239.887691
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2QEuYixYyTrx3fF2tH8veni2js4hmvWjrqs6NpbAjXWe,17210.500537475997
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7keTdWk6M9xe4QhVMZ8NGCwj454Wq7UHhrgB3gPMQqjX,17210.500537475997
2QEuYixYyTrx3fF2tH8veni2js4hmvWjrqs6NpbAjXWe,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,17210.500532476
7keTdWk6M9xe4QhVMZ8NGCwj454Wq7UHhrgB3gPMQqjX,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,17210.500532476
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8okTT6uCngpq4vrGdyKg3VpySKyRaBjXCA16Git7g2WP,17196.130478041996
8okTT6uCngpq4vrGdyKg3VpySKyRaBjXCA16Git7g2WP,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,17196.130473042
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6BQNQVeXXeJEun7aYxFcWQgD5kZvj1sVLhzMAJjWsop,17145.765992607994
6BQNQVeXXeJEun7aYxFcWQgD5kZvj1sVLhzMAJjWsop,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,17145.765987608
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2sdytiGMVtT6LihfopkZVNJHzVeGofjbEnP579onjomj,17087.185031853995
2sdytiGMVtT6LihfopkZVNJHzVeGofjbEnP579onjomj,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,17087.185026854
5iquQMLcVmV8BLuqFXs5pMcCLfXneoH459t4njfgoasS,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,17000.00225888
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4CBwhn8tWV94sGWpPAMsEwasVYzHFbC2YDubtvKNMzM3,16677.786242076
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4YeVQSq4TLuAyxLG8sM98uaY78BSBTKQbEfw4bbZsNZk,16633.77231392801
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7EKNaaSJys3D18WtHMbReVeMfzbGCeJH6bL3qScmtxsL,16633.77231392801
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FXvbThRLD27984C99Xk1GmzWf7QEsg6vTzpCXNsEmWLy,16633.77231392801
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5wNps6xYQB5EHreFFHmfvZEm3Zfj2V7ztDcL1c56pBjg,16633.772313928006
4YeVQSq4TLuAyxLG8sM98uaY78BSBTKQbEfw4bbZsNZk,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,16633.772308928
